APA number,ACC number,ACC Name,Address,Suburb / Town,From,To,Latitude,Longitude
42,515,LAVERTY PATHOLOGY,KINCUMBER CENTRE SHOP 10 39 AVOCA DR,KINCUMBER NSW 2251,18/08/2003,30/06/2027,-33.46886,151.38664
42,518,LAVERTY PATHOLOGY,SHOP 4 95 ANITA AVE,LAKE MUNMORAH NSW 2259,18/08/2003,30/06/2027,-33.19394,151.57061
42,522,LAVERTY PATHOLOGY,PATH RM BIGGE ST MED CTR SE 11 42-44 BIGGE ST,LIVERPOOL NSW 2170,18/08/2003,30/06/2027,-33.91807,150.92818
42,523,LAVERTY PATHOLOGY,PATH RM 55A MITCHELL ST,STOCKTON NSW 2295,18/08/2003,30/06/2027,-32.91021,151.78665
42,524,LAVERTY PATHOLOGY,PATHOLOGY ROOM SE 2 33-35 BELMONT ST,SUTHERLAND NSW 2232,18/08/2003,30/06/2027,-34.03054,151.0614
42,528,LAVERTY PATHOLOGY,128 MARIUS ST,TAMWORTH NSW 2340,18/08/2003,30/06/2027,-31.08497,150.92828
42,529,LAVERTY PATHOLOGY,TAMWELL MEDICAL CENTRE SE O 121 JOHNSTON ST,TAMWORTH NSW 2340,18/08/2003,30/06/2027,-31.07596,150.92416
42,530,LAVERTY PATHOLOGY,67 WYNTER ST,TAREE NSW 2430,18/08/2003,30/06/2027,-31.91,152.45774
42,543,DOREVITCH PATHOLOGY,PATH RM BEAUMARIS M/C 31A NORTH CONCOURSE,BEAUMARIS VIC 3193,01/07/2008,30/06/2027,-37.98526,145.03471
42,545,LAVERTY PATHOLOGY,PATH RM GOOD LIFE PHARMACY 491 GEORGE ST,SOUTH WINDSOR NSW 2756,18/08/2003,30/06/2027,-33.617,150.80762
42,546,LAVERTY PATHOLOGY,SHOP 3 20 ISABELLA ST,WINGHAM NSW 2429,18/08/2003,30/06/2027,-31.86903,152.37244
42,547,LAVERTY PATHOLOGY,PATH RM CORINA CHAMBERS U 13 36-38 CORINNA ST,PHILLIP ACT 2606,18/08/2003,30/06/2027,-35.34637,149.08413
42,551,LAVERTY PATHOLOGY,PATH SE ATHERFIELD MED CTR 65 LEAD ST,YASS NSW 2582,18/08/2003,30/06/2027,-34.84315,148.91319
42,553,LAVERTY PATHOLOGY,ROOMS 1&2 BUILDING A&B G 60 WATERLOO RD,NORTH RYDE NSW 2113,18/08/2003,30/06/2027,-33.78206,151.1231
42,555,LAVERTY PATHOLOGY,OTP HOUSE SE 1 G 10 BRADFORD CL,KOTARA NSW 2289,18/08/2003,30/06/2027,-32.9374,151.71036
42,556,LAVERTY PATHOLOGY,PTH RM 5 HOLY FAM MC SH 2 529 NEW CANTERBURY RD,DULWICH HILL NSW 2203,20/08/2003,30/06/2027,-33.90414,151.13949
42,560,QML PATHOLOGY,KINGSCLIFF SHOPPING VILLAGE SHOP 14 24 PEARL ST,KINGSCLIFF NSW 2487,01/09/2003,30/06/2027,-28.25611,153.575
42,562,DOREVITCH PATHOLOGY,PATH RM HILLCREST HLTH CARE 50-52 BAMBURGH ST,JACANA VIC 3047,01/07/2008,30/06/2027,-37.68451,144.9143
42,570,LAVERTY PATHOLOGY,MONGOMERY DIAGNOSTIC CTR G SE A 50 MONTGOMERY ST,KOGARAH NSW 2217,06/10/2003,30/06/2027,-33.96464,151.13522
42,571,QML PATHOLOGY,PATHOLOGY ROOM SHOP 1 43 FITZROY ST,NANANGO QLD 4615,13/10/2003,30/06/2027,-26.67042,151.99977
42,572,DOREVITCH PATHOLOGY,PATH RM ELTHAM CENTRAL M/C 9 LUCK ST,ELTHAM VIC 3095,03/11/2003,30/06/2027,-37.71225,145.15022
42,587,QML PATHOLOGY,ASPLEY FOUNTAIN SHOP CTR SHOP 4 1344 GYMPIE RD,ASPLEY QLD 4034,01/07/2008,30/06/2027,-27.36435,153.01669
42,603,WESTERN DIAGNOSTIC PATH,PATHOLOGY ROOM SHOP 5 5 HARDEY RD,GLEN FORREST WA 6071,01/07/2008,30/06/2027,-31.90423,116.10471
42,606,QUEENSLAND MEDICAL LAB,SHOP 2 184 STATION RD,BURPENGARY QLD 4505,19/04/2004,30/06/2027,-27.15346,152.97571
42,608,QML PATHOLOGY,SHOP 37 ARUNDEL PLAZA S/C 230-232 NAPPER RD,ARUNDEL QLD 4214,19/04/2004,30/06/2027,-27.94729,153.35212
42,613,LAVERTY PATHOLOGY,214 WESTON ST,PANANIA NSW 2213,27/04/2004,30/06/2027,-33.95437,150.99874
42,621,QML PATHOLOGY,THE GAS WORKS SHOP 11A 137 SHAKESPEARE ST,MACKAY QLD 4740,01/07/2008,30/06/2027,-21.14816,149.18859
42,622,QUEENSLAND MEDICAL LAB,PATH CLN WARNER VILLAGE S/C SHOP 19A 353 SAMSONVALE RD,WARNER QLD 4500,21/06/2004,30/06/2027,-27.29299,152.95271
42,623,QUEENSLAND MEDICAL LAB,LEASE 4A GREENFIELD CC 4 GRANDVIEW DR,MOUNT PLEASANT QLD 4740,07/06/2004,30/06/2027,-21.1216,149.1602
42,624,QUEENSLAND MEDICAL LAB,P/RM PARKINSON PLAZA M/C G SHP-11 441 ALGESTER RD,PARKINSON QLD 4115,21/06/2004,30/06/2027,-27.62876,153.02771
42,626,LAVERTY PATHOLOGY,PATH RM WESTMEAD SPEC M/C 151-155 HAWKESBURY RD,WESTMEAD NSW 2145,09/07/2004,30/06/2027,-33.80726,150.98829
42,630,DOREVITCH PATHOLOGY,PATH RM ASPENDALE GARDEN MC 8 SPRINGVALE RD,ASPENDALE GARDEN VIC 3195,16/08/2004,30/06/2027,-38.02596,145.13219
42,632,QUEENSLAND MED LAB,QML PATH TNCY T12 ORIEL PL 531 SANDGATE RD,CLAYFIELD QLD 4011,30/08/2004,30/06/2027,-27.44041,153.04414
42,634,QUEENSLAND MEDICAL LAB PATH,POINT VERNON MED PRECINCT 32 MURPHY ST,POINT VERNON QLD 4655,13/09/2004,30/06/2027,-25.26502,152.82131
42,639,LAVERTY PATHOLOGY,THE GOOD SHEPHERD CLINIC SHOP 13 2-4 MAIN ST,MOUNT ANNAN NSW 2567,01/07/2008,30/06/2027,-34.04969,150.75682
42,641,LAVERTY PATHOLOGY,PATH SUITE SCONE MED CENTRE 5 SURMAN ST,SCONE NSW 2337,20/09/2004,30/06/2027,-32.05354,150.86623
42,643,LAVERTY PATHOLOGY,SHOP 1 27-29 KING ST,ROCKDALE NSW 2216,27/09/2004,30/06/2027,-33.95298,151.1393
42,644,QML PATHOLOGY,LAKELANDS MEDICAL T9 1 GREGOR ST W,NORTH LAKES QLD 4509,01/07/2008,30/06/2027,-27.24044,153.02251
42,655,QUEENSLAND MEDICAL LAB,SHOP 16 TWEED HUB 112-140 MINJUNGBAL DR,TWEED HEADS SOUT NSW 2486,31/01/2005,30/06/2027,-28.20723,153.54545
42,657,DOREVITCH PATHOLOGY,PATH RM 1 GLEN UNION M/C 224 SPRINGVALE RD,GLEN WAVERLEY VIC 3150,07/02/2005,30/06/2027,-37.86872,145.16753
42,658,QUEENSLAND MEDICAL LAB,WESTFIELD NTH LAKES SH 1014 1 NORTH LAKES DR,NORTH LAKES QLD 4509,07/02/2005,30/06/2027,-27.24164,153.01593
42,663,QUEENSLAND MEDICAL LAB,SHOP 1A 5 OBI OBI RD,MAPLETON QLD 4560,14/02/2005,30/06/2027,-26.62384,152.86541
42,665,QUEENSLAND MEDICAL LAB,PATHOLOGY ROOM SHOP 3 28 BAMFORD LANE,KIRWAN QLD 4817,21/02/2005,30/06/2027,-19.29122,146.7439
42,666,LAVERTY PATHOLOGY,SE 2 135-137 PETER ST,WAGGA WAGGA NSW 2650,21/02/2005,30/06/2027,-35.11062,147.3693
42,667,QML PATHOLOGY,SUITE 7 G 1220 SANDGATE RD,NUNDAH QLD 4012,07/03/2005,30/06/2027,-27.40177,153.05944
42,670,QUEENSLAND MEDICAL LAB,SHOP 6 4 PATRICKS RD,ARANA HILLS QLD 4054,21/03/2005,30/06/2027,-27.39718,152.95941
42,672,DOREVITCH PATHOLOGY,203 HULL RD,MOOROOLBARK VIC 3138,04/04/2005,30/06/2027,-37.78818,145.31189
42,677,QML PATHOLOGY,SHOP T02B COCO'S S/C 1 MANCHESTER RD,CARRARA QLD 4211,01/07/2008,30/06/2027,-28.0311,153.39298
42,679,LAVERTY PATHOLOGY,PATH RM OLD BAR MEDICAL CTR SE 6 46 OLD BAR RD,OLD BAR NSW 2430,23/05/2005,30/06/2027,-31.967,152.56592
42,686,QML PATHOLOGY,SHOP 4133 LEVEL 4 19 ROBINA TOWN CENTRE DR,ROBINA TOWN CENT QLD 4230,30/05/2005,30/06/2027,-28.07731,153.38531
42,688,DOREVITCH PATHOLOGY,PTH RM DEER PARK CENTRAL MC 26 CANTERBURY ST,DEER PARK VIC 3023,01/07/2008,30/06/2027,-37.77085,144.772
42,691,LAVERTY PATHOLOGY,SHOP 3 5 & 7 128 WYONG RD,KILLARNEY VALE NSW 2261,20/06/2005,30/06/2027,-33.36634,151.4627
42,693,LAVERTY PATHOLOGY,U 3 53-55 FERNLEIGH RD,WAGGA WAGGA NSW 2650,17/06/2005,30/06/2027,-35.13257,147.35775
42,697,LAVERTY PATHOLOGY,SHOP 102 35 BELGRAVE ST,KEMPSEY NSW 2440,11/07/2005,30/06/2027,-31.07997,152.83965
42,699,LAVERTY PATHOLOGY,SE 10 & 12 CHA BUILDING 9-25 CAPTAIN COOK DR,BARRACK HEIGHTS NSW 2528,15/07/2005,30/06/2027,-34.55759,150.84757
42,700,LAVERTY PATHOLOGY,PATH RM THE BOATHOUSE SHOP 3 60 BOLD ST,LAURIETON NSW 2443,18/07/2005,30/06/2027,-31.65173,152.79632
42,701,DOREVITCH PATHOLOGY,PATH SE TUNSTALL SQUARE M/C 2 MITCHAM RD,DONVALE VIC 3111,01/08/2005,30/06/2027,-37.79083,145.17317
42,705,LAVERTY PATHOLOGY,PATH SE 1 GLENROCK CP 8 TANDA PL,GLENFIELD PARK NSW 2650,25/08/2005,30/06/2027,-35.13728,147.33307
42,708,DOREVITCH PATHOLOGY,MT MARTHA VILLAGE CLNC SE 2 2 LANGRIGG AVE,MT MARTHA VIC 3934,10/10/2005,30/06/2027,-38.26804,145.01453
42,710,LAVERTY PATHOLOGY,PATH RM COBAR PHCC 26 HARCOURT ST,COBAR NSW 2835,19/10/2005,30/06/2027,-31.50055,145.83715
42,711,DOREVITCH PATHOLOGY,MARYBOROUGH DIST HEALTH SVC 75-87 CLARENDON ST,MARYBOROUGH VIC 3465,24/10/2005,30/06/2027,-37.04507,143.73826
42,720,QUEENSLAND MEDICAL LAB,QML TNCY MAJELLAN M/C U 1 107 LANDSBOROUGH AVE,SCARBOROUGH QLD 4020,19/12/2005,30/06/2027,-27.19934,153.11483
42,721,QUEENSLAND MEDICAL LAB,HOLLAND PARK PROF SUITES SE 1 1000 LOGAN RD,HOLLAND PARK QLD 4121,03/01/2006,30/06/2027,38.8934,-104.84014
42,722,QUEENSLAND MEDICAL LAB,PATH RM ASHMORE PLAZA S/C SHOP 9 130 COTLEW ST,ASHMORE QLD 4214,03/01/2006,30/06/2027,-27.98733,153.38473
42,732,DOREVITCH PATHOLOGY,PTH RM 1 FAWKNER HEALTHCARE 1272 SYDNEY RD,FAWKNER VIC 3060,01/07/2008,30/06/2027,-37.7006,144.96041
42,737,LAVERTY PATHOLOGY,PATHOLOGY ROOM 3 ANIMOO AVE,GRIFFITH NSW 2680,10/01/2006,30/06/2027,-34.28229,146.04239
42,745,LAVERTY PATHOLOGY,84 ALBERT ST,TAREE NSW 2430,10/01/2006,30/06/2027,-31.91363,152.45724
42,746,LAVERTY PATHOLOGY,PATH ROOM TAREE MEDICAL CTR 68 CHATHAM ST,TAREE NSW 2430,10/01/2006,30/06/2027,-31.90225,152.47896
42,747,LAVERTY PATHOLOGY,COLLECTION ROOMS U 1 19 MANNING ST,TUNCURRY NSW 2428,10/01/2006,30/06/2027,-32.17556,152.50011
42,748,LAVERTY PATHOLOGY,SE 1 63 HIGH ST,WAUCHOPE NSW 2446,10/01/2006,30/06/2027,-31.45749,152.72923
42,756,QUEENSLAND MEDICAL LAB,REDLAND BAY VILL SC BLDG 7 - SH 30 133 BROADWATER TCE,REDLAND BAY QLD 4165,23/01/2006,30/06/2027,-27.61197,153.3021
42,758,LAVERTY PATHOLOGY,PATH RM WESTFIELD SHOP 104 G 20 BENJAMIN WAY,BELCONNEN ACT 2617,08/02/2006,30/06/2027,-35.23805,149.0652
42,765,QML PATHOLOGY,TENANCY 21B RAINTREES SC - ALFRED ST,MANUNDA QLD 4870,20/03/2006,30/06/2027,-16.927,145.74109
42,768,DOREVITCH PATHOLOGY,PATH RMS GEELONG CITY M/C 255 RYRIE ST,GEELONG VIC 3220,10/04/2006,30/06/2027,-38.15025,144.36424
42,769,QML PATHOLOGY,SHOP 4 163-171 RIDING RD,HAWTHORNE QLD 4171,01/07/2008,30/06/2027,-27.46193,153.06409
42,771,LAVERTY PATHOLOGY,PATH RM 1 KAREELA FAM PRAC 12 FREYA ST,KAREELA NSW 2232,13/04/2006,30/06/2027,-34.01721,151.08181
42,772,LAVERTY PATHOLOGY,PATH SE 1 MYHEALTH M/C SHOP 1002 1 MCFARLANE ST,MERRYLANDS NSW 2160,01/07/2008,30/06/2027,-33.8345,150.98942
42,773,QML PATHOLOGY,PATH RM SHOPS 4 & 6 86 EDITH ST,WYNNUM QLD 4178,02/05/2006,30/06/2027,-27.44575,153.17354
42,777,DOREVITCH PATHOLOGY,DOREVITCH PATHOLOGY G 122 DAY ST,BAIRNSDALE VIC 3875,21/05/2006,30/06/2027,-37.82927,147.61356
42,780,DOREVITCH PATHOLOGY,PATH RM SILVERTON MED CTR 135 JACKSONS RD,NOBLE PARK NORTH VIC 3174,01/07/2008,30/06/2027,-37.94617,145.19195
42,782,LAVERTY PATHOLOGY,TENANCY 3 103 PEEL ST,TAMWORTH NSW 2340,01/07/2008,30/06/2027,-31.07727,150.91622
42,785,DOREVITCH PATHOLOGY,PTH RM HEYFIELD BUSH N/HOSP 14-16 LICOLA RD,HEYFIELD VIC 3858,21/05/2006,30/06/2027,-37.97641,146.78445
42,788,QML PATHOLOGY,P/RM CASTLE HILL M/C SHOP 5 272 DOHLES ROCKS RD,MURRUMBA DOWNS QLD 4503,01/07/2008,30/06/2027,-27.26715,153.00908
42,796,LAVERTY PATHOLOGY,PATH RM LAKE CATHIE MED CTR 1459 OCEAN DR,LAKE CATHIE NSW 2445,01/07/2008,30/06/2027,-31.56271,152.84528
42,799,DOREVITCH PATHOLOGY,RM 129 CHELSEA HOUSE FL 1 47-59 FLEMINGTON RD,NORTH MELBOURNE VIC 3051,21/05/2006,30/06/2027,-37.79973,144.95432
42,800,DOREVITCH PATHOLOGY,PATH RM ORBOST & DIST HOSP 104 BOUNDARY RD,ORBOST VIC 3888,21/05/2006,30/06/2027,-37.70154,148.46483
42,803,DOREVITCH PATHOLOGY,PATH LAB CENTRAL GIPPSLAND 155 GUTHRIDGE PDE,SALE VIC 3850,21/05/2006,30/06/2027,-38.10892,147.08139
42,804,DOREVITCH PATHOLOGY,PATH SE CLOCKTOWER M/C 278-286 RAYMOND ST,SALE VIC 3850,21/05/2006,30/06/2027,-38.10675,147.06573
42,806,LAVERTY PATHOLOGY,PATH SE KRUGER MED CENTRE 10 EAST ST,HARDEN NSW 2587,01/07/2008,30/06/2027,-34.55494,148.36799
42,808,DOREVITCH PATHOLOGY,PATHOLOGY ROOM 6 KAY ST,TRARALGON VIC 3844,21/05/2006,30/06/2027,-38.19436,146.52448
42,816,QUEENSLAND MEDICAL LAB,QML PROCEDURE ROOM 11 RIVERVIEW PL,MURARRIE QLD 4172,29/05/2006,30/06/2027,-27.44924,153.10137
42,817,QUEENSLAND MEDICAL LAB,ROOM 3 AND 4 1 SOUTH ST,ALSTONVILLE NSW 2477,29/05/2006,30/06/2027,-28.84002,153.43945
42,821,QML PATHOLOGY,SHOP 2 62 HIGH ST,BOONAH QLD 4310,19/06/2006,30/06/2027,-27.9972,152.68269
42,826,QML PATHOLOGY,STOCKLAND S/C SHOP RS1D G 120-331 YAAMBA RD,PARK AVENUE QLD 4701,01/07/2008,30/06/2027,-23.35466,150.52137
42,829,DOREVITCH PATHOLOGY,PRAHRAN MARKET CLINIC M 325 CHAPEL ST,PRAHRAN VIC 3181,01/07/2008,30/06/2027,-37.84726,144.9936
42,834,DOREVITCH PATHOLOGY,PATH PREMISES BENALLA HLTH 45-63 COSTER ST,BENALLA VIC 3672,17/07/2006,30/06/2027,-36.55532,145.9935
42,846,QML PATHOLOGY,U 3 40-46 THURINGOWA DR,KIRWAN QLD 4817,01/07/2008,30/06/2027,-19.31289,146.72924
42,850,DOREVITCH PATHOLOGY,PATH RM KORUMBURRA M/C 50 RADOVICK ST,KORUMBURRA VIC 3950,28/08/2006,01/02/2026,-38.43438,145.81888
42,853,QML PATHOLOGY,PATH RM LAKE KAWANA GP SE 7 5 INNOVATION PKWY,BIRTINYA QLD 4575,04/09/2006,30/06/2027,-26.73374,153.12203
42,854,QUEENSLAND MEDICAL LAB,THE FAMILY PRACT AT HINKLER - SHP 6A 16 MARYBOROUGH ST,BUNDABERG QLD 4670,04/09/2006,30/06/2027,-24.8721,152.34967
42,856,DOREVITCH PATHOLOGY,PATH RM ST KILDA RD MED CTR L 1 391 ST KILDA RD,MELBOURNE VIC 3004,02/10/2006,30/06/2027,-37.83548,144.97572
42,861,QML PATHOLOGY,"PATH RM, QML TCY LOGANLEA M U 1 60 HAIG ST",LOGANLEA QLD 4131,01/07/2008,30/06/2027,-27.67622,153.13151
42,868,LAVERTY PATHOLOGY,G 155 NELSON ST,WALLSEND NSW 2287,05/11/2006,30/06/2027,-32.90221,151.6691
42,870,QML PATHOLOGY,PATH RM MEDICI M/C TNCY 2 13-15 SCOTT ST,TOOWOOMBA QLD 4350,06/11/2006,30/06/2027,-27.56514,151.9732
42,872,LAVERTY PATHOLOGY,PATH RM BROADMEADOW M/C SE 7 FL 1 154 LAMBTON RD,BROADMEADOW NSW 2292,18/11/2006,30/06/2027,-32.92298,151.72405
42,875,DOREVITCH PATHOLOGY,PATHOLOGY ROOM U 2 36B CLYDE RD,BERWICK VIC 3806,04/12/2006,30/06/2027,-38.03407,145.34253
42,880,QML PATHOLOGY,U 2 70 CITY RD,BEENLEIGH QLD 4207,31/12/2006,30/06/2027,-27.71347,153.20288
42,881,DOREVITCH PATHOLOGY,PATH SE 1 TOWERHILL M/C 143 FRANKSTON-FLINDERS RD,FRANKSTON VIC 3199,08/01/2007,30/06/2027,-38.14846,145.12706
42,885,LAVERTY PATHOLOGY,56-60 KARALTA RD,ERINA NSW 2250,19/01/2007,30/06/2027,-33.43922,151.38943
42,886,LAVERTY PATHOLOGY,PATH SE 1 THE ROCK MED CNTR 16 DAY ST,THE ROCK NSW 2655,01/07/2008,30/06/2027,-35.26879,147.11889
42,889,LAVERTY PATHOLOGY,ISABELLA PLAINS SHOP CNTR U 3 131 ELLERSTON AVE,ISABELLA PLAINS ACT 2905,09/02/2007,30/06/2027,-35.4285,149.09104
42,891,QML PATHOLOGY,PATH RM MT WARREN PARK M/C 20-30 MT WARREN BVD,MT WARREN PARK QLD 4207,19/02/2007,30/06/2027,-27.72341,153.19752
42,898,DOREVITCH PATHOLOGY,PATH RM WICKLOW AVE M/C 65-67 WICKLOW AVE,CROYDON VIC 3136,13/03/2007,30/06/2027,-37.79539,145.27916
42,902,QML PATHOLOGY,TENANCY D 15 ANN ST,NAMBOUR QLD 4560,26/03/2007,30/06/2027,-26.66219,152.96721
42,904,QML PATHOLOGY,TENANCY 5 121 SHUTE HARBOUR RD,CANNONVALE QLD 4802,26/03/2007,30/06/2027,-20.27793,148.69102
42,909,DOREVITCH PATHOLOGY,PATHOLOGY SUITES 74A OVENS ST,WANGARATTA VIC 3677,10/04/2007,30/06/2027,-36.35428,146.32455
42,911,LAVERTY PATHOLOGY,PATH SE 1 MEROO ST FAM PRAC 1 MEROO ST,BOMADERRY NSW 2541,16/04/2007,30/06/2027,-34.84999,150.6109
42,922,WESTERN DIAGNOSTIC PATH,PATH SE 3 SPENCER RD MPC 2 WARTON RD,HUNTINGDALE WA 6110,01/05/2007,30/06/2027,-32.06712,115.97085
42,925,WESTERN DIAGNOSTIC PATH,PATHOLOGY SUITE 38 ANGOVE RD,SPENCER PARK WA 6330,01/05/2007,30/06/2027,-35.00925,117.89948
42,926,WESTERN DIAGNOSTIC PATH,CLP BUILDING SHOP 5 82-84 TODD ST,ALICE SPRINGS NT 870,01/05/2007,30/06/2027,-23.70177,133.88134
42,930,WESTERN DIAGNOSTIC PATH,BAYSWATER PHYSIOTHERAPY SE 7 488 WALTER RD E,BAYSWATER WA 6053,01/05/2007,30/06/2027,-31.89507,115.92505
42,934,WESTERN DIAGNOSTIC PATH,PATH ROOM WA CARDIOLOGY U 1 10-16 MILLS ST,BENTLEY WA 6102,01/05/2007,30/06/2027,-32.00794,115.92541
42,945,WESTERN DIAGNOSTIC PATH,PATH AREA BETHESDA HOSP 25 QUEENSLEA DR,CLAREMONT WA 6010,01/05/2007,30/06/2027,-31.98785,115.7788
42,946,WESTERN DIAGNOSTIC PATH,PATHOLOGY ROOM 373 BELGRAVIA ST,CLOVERDALE WA 6105,01/05/2007,30/06/2027,-31.96237,115.94466
42,950,LAVERTY PATHOLOGY,TAMWORTH HOMESPACE SHOP 15B 437 GOONOO GOONOO RD,TAMWORTH NSW 2340,01/07/2008,30/06/2027,-31.12944,150.92221
42,954,LAVERTY PATHOLOGY,PATH SE YAMBA MED CTR 18 TREELANDS DR,YAMBA NSW 2464,01/07/2008,30/06/2027,-29.42555,153.32758
42,958,WESTERN DIAGNOSTIC PATH,PATHOLOGY ROOM U 1 9 COOLIBAH DR,GREENWOOD WA 6024,01/05/2007,30/06/2027,-31.83256,115.80257
42,960,WESTERN DIAGNOSTIC PATH,JANDAKOT MEDICAL CENTRE U 2 850 NORTH LAKE RD,JANDAKOT WA 6164,01/05/2007,30/06/2027,-32.11186,115.87309
42,963,WESTERN DIAGNOSTIC PATH,PATH RM SEACREST M/C 28 SEACREST DR,SORRENTO WA 6020,01/05/2007,30/06/2027,-31.82714,115.75901
42,966,WESTERN DIAGNOSTIC PATH,P/RM KARRATHA VILLAGE S/C U 37 5 SHARPE AVE,KARRATHA WA 6714,01/05/2007,30/06/2027,-20.73439,116.84397
42,967,WESTERN DIAGNOSTIC PATH,PATH SUITE KINTORE CLINIC 36 FIRST ST,KATHERINE NT 850,01/05/2007,30/06/2027,-14.46263,132.26129
42,972,WESTERN DIAGNOSTIC PATH,PATH RM MURRAY MED CENTR SE 3 34-36 MINILYA PKWY,GREENFIELDS WA 6210,01/05/2007,30/06/2027,-32.53048,115.76441
42,973,WESTERN DIAGNOSTIC PATH,PATH SE PEEL HEALTH CAMPUS 110 LAKES RD,MANDURAH WA 6210,01/05/2007,30/06/2027,-32.53258,115.76315
42,975,WESTERN DIAGNOSTIC PATH,PATH RM DUDLEY PARK M/C U 1 15 ANSTRUTHER RD,MANDURAH WA 6210,01/05/2007,30/06/2027,-32.53582,115.73286
42,978,LAVERTY PATHOLOGY,PATH SE UNION ST FMP 11 UNION ST,MACLEAN NSW 2463,01/07/2008,30/06/2027,-29.4539,153.19917
42,983,WESTERN DIAGNOSTIC PATH,THE QUEENS U 6 85 THE PROMENADE,MOUNT PLEASANT WA 6153,01/05/2007,30/06/2027,-32.02908,115.84776
42,986,WESTERN DIAGNOSTIC PATH,PATHOLOGY SUITE U 17 217 WANNEROO RD,NOLLAMARA WA 6061,01/05/2007,30/06/2027,-31.88849,115.83697
42,989,WESTERN DIAGNOSTIC PATH,SOUTH ST MEDICAL UNIT 7 & 8 386 SOUTH ST,O'CONNOR WA 6163,01/05/2007,30/06/2027,-32.06467,115.79952
42,994,WESTERN DIAGNOSTIC PATH,MOUNT MC MOUNT PRIVATE HOSP SE 11 146 MOUNTS BAY RD,PERTH WA 6000,01/05/2007,30/06/2027,-31.95758,115.8457
42,997,WESTERN DIAGNOSTIC PATH,HUNDSON HOUSE SE 2 11 COUNCIL AVE,ROCKINGHAM WA 6168,01/05/2007,30/06/2027,-32.29078,115.74456
42,998,DOREVITCH PATHOLOGY,CHURINGA MED CTR PATH SUITE 465 MT DANDENONG RD,KILSYTH VIC 3137,14/05/2007,30/06/2027,-37.8014,145.30689
42,1004,LAVERTY PATHOLOGY,COONABARABRAN MED CNTR 61 CASSILLIS ST,COONABARABRAN NSW 2357,01/07/2010,30/06/2027,-31.27457,149.27959
42,1005,LAVERTY PATHOLOGY,PATH RM TURA BEACH MED CTR 1 GOLF CCT,TURA BEACH NSW 2548,01/07/2010,30/06/2027,-36.863,149.91703
42,1018,LAVERTY PATHOLOGY,PATH RM SOUTHLANDS FAM DRS SHOP T15 2 BIRMINGHAM RD,SOUTH PENRITH NSW 2750,01/07/2010,30/06/2027,-33.77398,150.69664
42,1019,LAVERTY PATHOLOGY,PATH RM BV CIRCA M/C SHOP 20 1 CIRCA BVD,BELLA VISTA NSW 2153,01/07/2010,30/06/2027,-33.74628,150.95222
42,1023,LAVERTY PATHOLOGY,PATH RM BOSSLEY PARK M/C 79 MIMOSA RD,BOSSLEY PARK NSW 2176,01/07/2010,30/06/2027,-33.85832,150.89091
42,1028,DOREVITCH PATHOLOGY,PATH SE JUNCTION PLACE M/C 58 HAROLD ST,HAWTHORN EAST VIC 3123,01/07/2010,30/06/2027,-37.82816,145.05607
42,1033,DOREVITCH PATHOLOGY,PATHOLOGY ROOM SHOP 3 136-140 HOPKINS ST,FOOTSCRAY VIC 3011,01/07/2010,30/06/2027,-37.79972,144.90035
42,1040,DOREVITCH PATHOLOGY,PATH RM 1 AUST MEN'S HLTH G 322 GLENFERRIE RD,MALVERN VIC 3144,01/07/2010,30/06/2027,-37.85128,145.03039
42,1041,DOREVITCH PATHOLOGY,MODERN MEDICAL DANDENONG 176 LONSDALE ST,DANDENONG VIC 3175,01/07/2010,30/06/2027,-37.98975,145.21506
42,1052,QML PATHOLOGY,EXCELSIOR MED CTR LEASE A 21 EXHIBITION RD,GYMPIE QLD 4570,01/07/2010,30/06/2027,-26.1973,152.6507
42,1056,QML PATHOLOGY,NARANGBA MED & PROF CNTR SHOP 3 30 MAIN ST,NARANGBA QLD 4504,01/07/2010,30/06/2027,-27.20398,152.96082
42,1067,QML PATHOLOGY,TENANCY D COURTS CORNER 142 NEBO RD,MACKAY QLD 4740,01/07/2010,30/06/2027,-21.15345,149.16624
42,1074,QML PATHOLOGY,CALAMVALE CENTRAL S/C SHOP 64 662 COMPTON ST,CALAMVALE QLD 4116,01/07/2010,30/06/2027,-27.61307,153.0535
42,1079,QML PATHOLOGY,POTTSVILLE PLAZA SHOP 8 5 CORONATION AVE,POTTSVILLE NSW 2489,01/07/2010,30/06/2027,-28.38886,153.56407
42,1080,QML PATHOLOGY,THE VILLAGE PLACE SC SHOP 1 7 WHARF ST,LOGAN VILLAGE QLD 4207,01/07/2010,30/06/2027,-27.76735,153.10778
42,1081,QML PATHOLOGY,BEAUDESERT CENTRAL S/C SH 5 125-141 BRISBANE ST,BEAUDESERT QLD 4285,01/07/2010,30/06/2027,-27.98536,152.99628
42,1084,QML PATHOLOGY,SOUTHSIDE CENTRAL S/C SHOP 7B 56 WALKER ST,WALKERVALE QLD 4670,01/07/2010,30/06/2027,-24.8791,152.35472
42,1087,QML PATHOLOGY,PANDANUS SHOP 1 15-21 SMITH ST,MOOLOOLABA QLD 4557,01/07/2010,30/06/2027,-26.68114,153.11861
42,1092,QML PATHOLOGY,SHOP 4B 618 DECEPTION BAY RD,DECEPTION BAY QLD 4508,01/07/2010,30/06/2027,-27.20264,153.03645
